city,locality,pincode,property_type,area,carpet_area,bhk,bedrooms,bathrooms,balconies,floor,total_floors,property_age,parking,furnished,property_condition,latitude,longitude,amenities_count,has_parking,has_lift,has_security,has_gym,has_swimming_pool,has_garden,has_clubhouse,has_power_backup,has_cctv,has_internet,has_water_supply,has_ac,price
Bengaluru,Whitefield,560034,Apartment,671,587,1,1,1,1,6,10,1,1,Semi-Furnished,Average,12.964453,77.749511,7,1,0,1,0,1,0,0,0,1,1,1,1,5890000
Bengaluru,Electronic City,560019,Apartment,522,434,2,2,1,2,8,18,8,0,Unfurnished,New,12.841504,77.681871,7,1,1,1,0,0,1,0,1,1,0,0,1,3430000
Pune,Hadapsar,411013,Apartment,908,763,3,3,3,2,5,7,2,0,Unfurnished,Good,18.506093,73.908153,10,1,1,1,1,1,0,1,1,1,1,1,0,8000000
Pune,Kharadi,411007,Apartment,1126,977,3,3,3,1,9,10,0,0,Semi-Furnished,New,18.561643,73.942667,8,1,1,1,0,1,0,0,1,1,0,1,1,11890000
Pune,Aundh,411036,Apartment,756,590,2,2,2,2,5,18,0,3,Semi-Furnished,New,18.565403,73.801945,11,1,1,1,1,0,1,1,1,1,1,1,1,11470000
Nagpur,Ramdaspeth,440044,Apartment,867,742,2,2,1,2,5,7,5,1,Semi-Furnished,New,21.120951,79.057556,9,1,1,1,0,0,1,1,1,1,1,1,0,9350000
Hyderabad,Jubilee Hills,500016,Villa,1258,1065,3,3,4,0,0,3,1,0,Unfurnished,New,17.427475,78.412867,6,1,1,1,1,0,0,0,1,1,0,0,0,32400000
Mumbai,Andheri West,400019,Apartment,1331,1043,3,3,2,2,15,18,2,0,Semi-Furnished,Good,19.133575,72.831701,7,0,0,1,1,0,1,1,1,1,0,1,0,35000000
Pune,Hinjewadi,411041,Villa,988,797,2,2,2,3,0,3,0,1,Unfurnished,New,18.595715,73.744342,4,0,0,1,0,0,0,0,1,1,0,0,1,9630000
Mumbai,Andheri East,400023,Independent House,819,707,2,2,2,1,0,1,0,1,Semi-Furnished,New,19.106574,72.870499,8,1,1,0,1,0,0,1,1,1,1,0,1,22180000
Mumbai,Andheri West,400005,Apartment,1205,947,2,2,1,3,1,18,2,2,Semi-Furnished,New,19.13234,72.823719,8,0,1,1,0,0,1,1,1,1,0,1,1,36240000
Chennai,Besant Nagar,600004,Independent House,610,533,1,1,1,3,0,2,5,1,Semi-Furnished,Good,13.010341,80.26901,5,1,1,1,0,1,0,1,0,0,0,0,0,11080000
Mumbai,Bandra West,400015,Apartment,440,358,1,1,1,2,7,7,8,1,Semi-Furnished,Good,19.047188,72.834796,8,1,1,1,0,0,0,0,1,1,1,1,1,20760000
Hyderabad,Madhapur,500011,Apartment,773,651,1,1,1,2,7,10,18,1,Semi-Furnished,Good,17.455045,78.400803,9,1,1,1,1,0,1,0,1,1,0,1,1,6970000
Chennai,Velachery,600026,Independent House,1108,959,3,3,3,0,0,2,18,1,Semi-Furnished,Needs Renovation,12.988301,80.221341,6,1,1,0,1,0,0,0,1,1,1,0,0,8160000
Pune,Kothrud,411002,Apartment,1016,824,2,2,1,3,14,14,3,0,Semi-Furnished,Good,18.509985,73.817971,7,1,1,1,0,1,0,0,1,1,0,1,0,13580000
Nagpur,Wardha Road,440041,Apartment,1537,1329,3,3,3,2,1,35,1,1,Semi-Furnished,New,21.086766,79.074113,7,1,0,1,0,1,0,0,1,1,0,1,1,9390000
Chennai,T Nagar,600009,Plot,829,829,0,0,0,0,0,0,0,0,Unfurnished,Average,13.047853,80.222944,2,0,0,1,0,0,0,0,0,0,0,1,0,10950000
Hyderabad,Gachibowli,500026,Apartment,745,624,2,2,1,3,7,7,0,1,Semi-Furnished,Good,17.442386,78.342139,9,1,1,1,1,1,1,0,1,1,1,0,0,8450000
Delhi NCR,Indirapuram (Ghaziabad),110006,Apartment,1391,1178,3,3,4,3,4,10,1,0,Semi-Furnished,New,28.627242,77.378366,4,1,0,0,0,1,0,0,0,0,0,1,1,10520000
Hyderabad,Manikonda,500042,Apartment,2433,1917,4,4,3,3,13,14,5,1,Semi-Furnished,Good,17.404211,78.392563,10,1,1,0,1,1,1,1,1,1,0,1,1,19970000
Bengaluru,Koramangala,560018,Apartment,849,681,2,2,2,1,3,14,3,0,Semi-Furnished,Good,12.931531,77.631354,8,1,1,1,0,0,0,0,1,1,1,1,1,14020000
Bengaluru,JP Nagar,560016,Apartment,1197,1042,3,3,3,2,6,22,2,1,Semi-Furnished,New,12.914915,77.568343,5,0,1,0,0,0,0,1,1,0,1,1,0,12540000
Nagpur,Wardha Road,440019,Apartment,1158,913,3,3,2,2,31,35,1,1,Semi-Furnished,New,21.06918,79.057331,10,1,1,0,0,1,1,1,1,1,1,1,1,8350000
Kolkata,New Town (Action Area 1),700033,Apartment,557,435,1,1,1,3,24,28,0,1,Semi-Furnished,New,22.598035,88.477524,6,1,1,1,0,0,1,0,1,0,0,1,0,5160000
Delhi NCR,Greater Noida West,110020,Independent House,648,534,1,1,1,2,0,3,5,0,Semi-Furnished,Good,28.589444,77.425504,5,1,0,1,0,0,0,0,1,0,1,1,0,4650000
Hyderabad,Jubilee Hills,500035,Apartment,518,424,1,1,1,0,3,4,1,1,Semi-Furnished,New,17.424415,78.405877,5,0,1,0,0,0,1,0,0,1,1,1,0,9570000
Mumbai,Andheri East,400022,Apartment,878,715,2,2,3,2,18,18,0,1,Unfurnished,New,19.116352,72.872487,6,0,1,1,0,0,1,0,1,1,1,0,0,18690000
Nagpur,Trimurti Nagar,440022,Independent House,866,736,2,2,2,1,0,3,0,1,Unfurnished,New,21.126595,79.042971,7,1,0,0,0,1,0,1,1,1,1,0,1,7790000
Nagpur,Pratap Nagar,440037,Apartment,1697,1357,3,3,3,2,5,10,2,2,Semi-Furnished,Average,21.130154,79.037897,6,0,1,0,1,0,0,0,1,1,0,1,1,12230000
Bengaluru,Electronic City,560028,Apartment,940,818,2,2,1,2,9,22,0,0,Unfurnished,New,12.835492,77.678344,10,1,1,1,1,0,1,1,1,1,1,1,0,7310000
Delhi NCR,Sohna Road (Gurugram),110037,Apartment,1526,1191,3,3,3,1,3,7,8,1,Fully Furnished,Good,28.387972,77.04794,10,1,1,1,0,1,1,1,1,1,1,1,0,14430000
Chennai,Porur,600034,Apartment,1454,1184,3,3,4,3,8,18,1,0,Semi-Furnished,Good,13.035773,80.154749,8,1,1,0,0,0,0,1,1,1,1,1,1,11370000
Hyderabad,Jubilee Hills,500021,Apartment,1137,896,3,3,3,3,2,4,2,1,Unfurnished,New,17.447462,78.392731,8,1,0,1,1,0,1,0,1,1,1,1,0,20360000
Delhi NCR,Sohna Road (Gurugram),110021,Apartment,3413,2887,5,5,5,2,10,22,2,2,Unfurnished,Good,28.399675,77.041196,9,1,1,1,1,0,0,1,1,1,0,1,1,31730000
Hyderabad,Miyapur,500026,Apartment,1020,897,2,2,2,2,1,7,0,1,Fully Furnished,New,17.494951,78.372545,8,1,1,0,0,1,1,0,1,1,1,1,0,8430000
Nagpur,Pratap Nagar,440005,Apartment,1099,932,2,2,1,2,1,14,12,1,Fully Furnished,Average,21.113271,79.048365,7,1,1,1,0,0,0,0,1,1,0,1,1,7080000
Chennai,Velachery,600020,Apartment,1146,1004,3,3,3,2,21,22,3,1,Semi-Furnished,Good,12.984381,80.213699,8,1,1,1,0,1,0,1,0,1,0,1,1,12070000
Bengaluru,JP Nagar,560024,Independent House,1695,1400,4,4,4,2,0,2,12,1,Fully Furnished,Good,12.920052,77.578529,5,1,0,0,0,0,0,1,1,0,1,1,0,19450000
Kolkata,Salt Lake (Sector V),700045,Independent House,662,554,1,1,1,2,0,2,12,1,Semi-Furnished,Good,22.575435,88.43682,5,1,0,0,1,0,0,0,1,0,1,0,1,5830000
Bengaluru,Sarjapur Road,560044,Apartment,1765,1431,3,3,2,3,34,35,8,3,Semi-Furnished,Good,12.910413,77.680229,6,0,1,0,0,1,0,1,0,1,0,1,1,16000000
Nagpur,Manish Nagar,440027,Apartment,1603,1280,3,3,4,0,3,10,5,1,Semi-Furnished,Good,21.086424,79.077405,8,1,1,1,1,0,0,1,1,1,0,1,0,10100000
Pune,Hinjewadi,411011,Apartment,748,595,2,2,2,1,15,18,3,0,Unfurnished,Good,18.605864,73.734369,8,1,1,1,0,0,1,1,1,1,0,0,1,6130000
Nagpur,Khamla,440030,Apartment,985,860,2,2,2,3,9,18,8,1,Semi-Furnished,Average,21.107124,79.057952,9,1,1,1,1,0,1,0,1,1,0,1,1,6480000
Hyderabad,HITEC City,500002,Villa,917,736,2,2,2,0,0,3,5,0,Semi-Furnished,Good,17.453045,78.385372,7,1,1,0,0,0,1,0,1,1,0,1,1,14350000
Bengaluru,Hebbal,560029,Independent House,1284,1084,3,3,3,2,0,1,2,2,Unfurnished,Good,13.027161,77.592091,5,1,0,0,1,1,0,1,1,0,0,0,0,15110000
Delhi NCR,Indirapuram (Ghaziabad),110004,Apartment,2306,1885,4,4,4,2,4,4,1,0,Unfurnished,Good,28.622627,77.374935,7,1,1,0,1,0,0,0,1,1,0,1,1,16320000
Pune,Magarpatta,411013,Apartment,902,753,2,2,1,3,2,10,0,1,Semi-Furnished,New,18.52613,73.930574,8,1,0,1,0,0,1,0,1,1,1,1,1,11170000
Chennai,Adyar,600035,Villa,2018,1621,4,4,4,2,0,3,2,1,Unfurnished,Good,13.0087,80.269581,8,1,0,1,0,0,1,1,1,1,1,1,0,42430000
Delhi NCR,Golf Course Road (Gurugram),110046,Villa,2570,2146,5,5,5,3,0,3,12,1,Semi-Furnished,Good,28.457471,77.091639,4,1,1,0,0,1,0,0,0,0,0,0,1,59690000
Bengaluru,Bellandur,560011,Apartment,1067,882,2,2,3,0,17,35,3,1,Unfurnished,New,12.919289,77.676743,5,1,1,1,0,0,0,0,1,0,0,1,0,10210000
Bengaluru,Whitefield,560043,Apartment,730,619,1,1,1,0,7,10,0,1,Semi-Furnished,New,12.965701,77.750447,8,1,1,0,1,0,1,0,1,1,0,1,1,7710000
Pune,Viman Nagar,411039,Plot,3164,3164,0,0,0,0,0,0,2,0,Unfurnished,Average,18.577068,73.8916,1,0,0,0,0,0,0,0,0,0,0,1,0,26910000
Bengaluru,Koramangala,560045,Villa,1373,1164,3,3,3,2,0,3,1,1,Semi-Furnished,New,12.931571,77.63831,5,1,1,0,1,0,0,0,1,1,0,0,0,28450000
Pune,Baner,411002,Apartment,660,569,1,1,2,1,4,4,0,1,Semi-Furnished,New,18.56185,73.796892,7,1,1,1,0,0,1,1,1,0,1,0,0,7610000
Nagpur,Sadar,440019,Apartment,503,411,1,1,1,1,1,10,0,1,Semi-Furnished,New,21.171769,79.085403,7,0,1,1,0,1,1,0,1,0,1,1,0,4490000
Hyderabad,Madhapur,500025,Apartment,1264,1018,3,3,4,2,20,35,5,1,Semi-Furnished,Good,17.451391,78.398202,9,1,1,1,1,1,1,1,0,1,1,0,0,14170000
Nagpur,Civil Lines,440025,Apartment,998,853,4,4,4,3,26,28,5,2,Semi-Furnished,Good,21.159186,79.059237,8,1,1,0,0,1,0,1,0,1,1,1,1,9420000
Bengaluru,JP Nagar,560022,Independent House,465,390,2,2,1,2,0,2,0,0,Fully Furnished,Good,12.912812,77.586729,7,1,1,0,0,0,1,1,1,0,1,1,0,6210000
Mumbai,Navi Mumbai - Vashi,400009,Independent House,725,635,1,1,1,1,0,3,12,1,Fully Furnished,Needs Renovation,19.082199,73.01153,4,0,1,0,0,0,0,0,1,0,1,1,0,9420000
Bengaluru,HSR Layout,560008,Apartment,1391,1208,3,3,3,2,1,4,0,2,Semi-Furnished,New,12.899166,77.642765,5,0,1,0,1,0,1,0,0,1,0,1,0,18230000
Hyderabad,Jubilee Hills,500040,Plot,3907,3907,0,0,0,0,0,0,2,0,Unfurnished,Average,17.436913,78.407665,2,0,0,1,0,0,0,0,0,0,0,1,0,54370000
Hyderabad,Kondapur,500029,Apartment,1070,937,2,2,2,2,8,14,2,1,Semi-Furnished,New,17.487139,78.355278,9,0,1,1,1,1,1,1,1,1,0,0,1,10570000
Bengaluru,Yelahanka,560040,Apartment,1462,1181,3,3,4,3,10,22,3,2,Semi-Furnished,Needs Renovation,13.094282,77.608156,6,1,1,0,0,1,0,0,0,1,0,1,1,9540000
Pune,Aundh,411010,Apartment,2874,2389,5,5,5,2,8,28,0,1,Semi-Furnished,Average,18.558829,73.814447,9,1,1,1,1,0,1,1,0,0,1,1,1,36480000
Hyderabad,Banjara Hills,500033,Villa,513,421,1,1,2,1,0,3,3,1,Fully Furnished,Needs Renovation,17.428923,78.428851,5,1,1,0,0,0,1,1,0,0,1,0,0,10470000
Nagpur,Khamla,440034,Apartment,1061,847,2,2,2,3,14,22,0,2,Unfurnished,New,21.101949,79.061842,7,1,1,1,1,0,0,0,0,1,1,0,1,7670000
Pune,Hadapsar,411040,Apartment,1090,951,2,2,2,2,5,7,0,2,Semi-Furnished,New,18.501199,73.931442,5,1,0,0,0,0,1,1,0,1,0,1,0,10610000
Bengaluru,Electronic City,560026,Apartment,1097,952,2,2,2,0,15,18,1,0,Unfurnished,New,12.841911,77.67515,7,1,1,1,0,0,0,0,1,1,0,1,1,7800000
Bengaluru,Electronic City,560002,Apartment,1201,988,2,2,3,0,5,28,3,1,Semi-Furnished,Good,12.834304,77.668703,6,1,1,0,0,1,0,0,1,1,1,0,0,8530000
Pune,Kalyani Nagar,411016,Apartment,813,661,2,2,2,2,16,35,2,1,Semi-Furnished,Good,18.538699,73.891751,7,0,1,1,0,1,1,0,1,1,1,0,0,11760000
Hyderabad,Jubilee Hills,500032,Apartment,935,803,2,2,3,1,6,18,0,1,Unfurnished,New,17.433845,78.41491,5,1,1,1,0,0,0,0,0,0,0,1,1,17900000
Kolkata,Rajarhat,700006,Independent House,560,485,1,1,2,2,0,2,2,1,Fully Furnished,Average,22.618414,88.494081,7,1,0,1,0,0,0,1,1,0,1,1,1,4610000
Kolkata,New Town (Action Area 1),700010,Apartment,1431,1120,3,3,3,0,29,35,5,1,Unfurnished,Good,22.591247,88.464057,10,1,1,1,0,1,1,1,1,1,0,1,1,10580000
Chennai,Adyar,600019,Apartment,2351,2056,4,4,3,1,12,14,2,2,Semi-Furnished,New,13.005824,80.261119,10,1,1,1,1,0,0,1,1,1,1,1,1,41530000
Delhi NCR,Sector 62 (Noida),110023,Apartment,1190,989,2,2,2,3,11,35,2,3,Fully Furnished,New,28.623127,77.369642,7,1,1,1,0,0,1,0,1,1,0,0,1,12520000
Pune,Wakad,411043,Independent House,845,684,2,2,1,3,0,1,2,2,Fully Furnished,Good,18.60344,73.772077,3,1,0,0,0,1,0,0,1,0,0,0,0,9550000
Kolkata,New Town (Action Area 1),700037,Independent House,588,494,1,1,1,1,0,1,5,0,Fully Furnished,Good,22.594697,88.491107,7,1,1,1,0,1,0,1,1,0,0,0,1,5770000
Mumbai,Bandra West,400025,Apartment,1582,1260,3,3,3,2,7,7,25,2,Semi-Furnished,Average,19.060494,72.837557,8,1,1,1,1,0,0,1,1,1,0,1,0,53690000
Hyderabad,Jubilee Hills,500034,Apartment,1406,1182,3,3,2,1,16,18,1,0,Fully Furnished,New,17.429471,78.406653,6,1,1,1,0,0,0,0,1,1,0,0,1,26630000
Hyderabad,Miyapur,500012,Apartment,986,823,2,2,3,2,28,35,0,1,Semi-Furnished,New,17.492892,78.374141,4,0,1,1,0,0,0,0,0,1,1,0,0,7640000
Bengaluru,JP Nagar,560029,Apartment,1100,903,3,3,2,0,22,28,8,1,Unfurnished,Good,12.905901,77.577331,10,1,0,1,1,0,1,1,1,1,1,1,1,11510000
Delhi NCR,Dwarka (Delhi),110018,Apartment,3367,2915,5,5,4,3,1,7,1,1,Semi-Furnished,New,28.599763,77.039673,8,0,1,1,1,0,1,1,1,1,0,0,1,46560000
Bengaluru,Sarjapur Road,560006,Apartment,716,583,2,2,2,0,26,35,8,1,Semi-Furnished,Good,12.915912,77.689151,6,1,0,1,1,0,0,1,1,1,0,0,0,6700000
Nagpur,Manish Nagar,440017,Apartment,2100,1817,4,4,5,1,13,14,3,2,Unfurnished,Good,21.094418,79.096235,7,0,1,1,0,1,0,0,1,1,1,1,0,13180000
Mumbai,Navi Mumbai - Vashi,400014,Apartment,973,815,2,2,2,0,1,4,8,0,Semi-Furnished,Good,19.068411,72.991654,6,1,1,1,0,0,1,0,0,1,0,1,0,13790000
Bengaluru,Whitefield,560021,Apartment,1138,903,2,2,1,0,12,35,8,1,Semi-Furnished,Good,12.96775,77.748113,6,1,1,1,1,0,0,1,0,0,0,1,0,10150000
Bengaluru,Whitefield,560032,Independent House,858,747,2,2,3,0,0,3,3,1,Semi-Furnished,Good,12.97216,77.738022,10,1,1,1,1,1,1,1,1,1,1,0,0,10350000
Chennai,Sholinganallur,600015,Apartment,836,671,2,2,1,2,4,4,2,1,Unfurnished,New,12.906775,80.21774,8,1,1,1,0,0,1,0,1,1,1,1,0,6620000
Hyderabad,HITEC City,500034,Apartment,1569,1367,3,3,2,1,13,18,8,2,Unfurnished,Good,17.446574,78.369245,10,1,1,1,1,1,0,1,1,1,0,1,1,17620000
Hyderabad,Banjara Hills,500011,Apartment,456,395,1,1,1,1,5,14,5,1,Semi-Furnished,Needs Renovation,17.413578,78.443935,6,0,1,1,0,1,0,0,1,0,0,1,1,6700000
Kolkata,Rajarhat,700040,Apartment,1403,1214,3,3,3,2,6,7,18,1,Fully Furnished,Good,22.612202,88.495165,7,0,1,1,0,1,0,0,1,1,0,1,1,8070000
Bengaluru,Sarjapur Road,560033,Independent House,1222,961,4,4,3,0,0,1,2,1,Semi-Furnished,Good,12.916561,77.684806,6,0,1,1,0,1,1,0,0,0,1,0,1,13530000
Chennai,Porur,600002,Independent House,1123,942,3,3,2,2,0,1,2,1,Semi-Furnished,New,13.012786,80.158733,7,1,1,1,0,0,0,0,1,0,1,1,1,10290000
Nagpur,Dharampeth,440002,Apartment,660,560,2,2,2,2,19,35,1,1,Semi-Furnished,New,21.136572,79.082742,9,1,1,1,1,1,0,0,1,1,0,1,1,7040000
Bengaluru,Koramangala,560011,Apartment,1584,1386,3,3,3,2,26,35,5,1,Fully Furnished,Average,12.929995,77.607778,6,0,0,1,1,0,0,1,1,1,0,1,0,25250000
Delhi NCR,Rohini (Delhi),110006,Apartment,904,782,2,2,2,0,23,35,5,1,Semi-Furnished,Good,28.706801,77.109083,3,1,1,0,0,0,0,0,0,1,0,0,0,9430000
Delhi NCR,Vasant Kunj (Delhi),110013,Villa,1362,1189,3,3,3,1,0,3,2,1,Unfurnished,New,28.509888,77.159889,3,1,0,1,0,0,0,0,0,1,0,0,0,33520000
Hyderabad,Kondapur,500037,Villa,599,496,2,2,2,2,0,1,5,1,Semi-Furnished,Good,17.475813,78.361856,7,0,0,1,0,0,1,1,1,1,1,1,0,7220000
Delhi NCR,Rohini (Delhi),110039,Plot,3892,3892,0,0,0,0,0,0,1,0,Unfurnished,Average,28.698836,77.104337,1,0,0,0,0,0,0,0,0,0,0,1,0,29040000
Nagpur,Khamla,440002,Apartment,677,589,2,2,1,2,12,28,8,1,Unfurnished,Good,21.109088,79.063219,5,0,1,1,0,0,0,0,0,1,1,1,0,4520000
Delhi NCR,Indirapuram (Ghaziabad),110019,Independent House,536,445,1,1,1,2,0,2,0,1,Semi-Furnished,New,28.646052,77.359688,3,1,0,0,0,1,1,0,0,0,0,0,0,5100000
Bengaluru,JP Nagar,560034,Apartment,1197,986,3,3,4,3,18,18,2,1,Semi-Furnished,New,12.908759,77.583718,10,0,1,1,1,1,1,1,1,1,1,1,0,15510000
Nagpur,Trimurti Nagar,440017,Apartment,800,648,2,2,2,1,2,4,5,2,Unfurnished,Good,21.123021,79.036764,7,1,1,0,1,1,0,0,0,1,0,1,1,5070000
Nagpur,Manish Nagar,440026,Plot,2690,2690,0,0,0,0,0,0,2,0,Unfurnished,Average,21.089629,79.076635,1,0,0,0,0,0,0,0,0,0,0,1,0,12640000
Mumbai,Andheri West,400033,Apartment,939,802,2,2,2,2,26,35,2,0,Semi-Furnished,New,19.13823,72.828376,5,0,1,0,1,0,0,0,1,0,1,0,1,29270000
Pune,Wakad,411027,Plot,1330,1330,0,0,0,0,0,0,1,0,Unfurnished,Average,18.606088,73.760395,1,0,0,0,0,0,0,0,0,0,0,1,0,9190000
Mumbai,Kandivali East,400019,Apartment,747,607,2,2,2,3,3,10,3,0,Unfurnished,Good,19.210903,72.873658,8,1,1,1,0,1,0,0,1,1,0,1,1,11080000
Mumbai,Borivali West,400009,Villa,965,773,2,2,1,0,0,3,1,1,Semi-Furnished,New,19.226952,72.85063,5,1,0,0,0,1,1,1,1,0,0,0,0,27230000
Bengaluru,Sarjapur Road,560040,Apartment,838,724,2,2,1,3,12,18,2,1,Fully Furnished,New,12.903849,77.685606,9,1,1,1,1,0,1,1,1,1,0,1,0,9540000
Pune,Kalyani Nagar,411024,Apartment,925,795,2,2,2,0,11,14,0,1,Semi-Furnished,New,18.555631,73.907548,9,0,1,1,1,1,0,1,1,1,1,1,0,13400000
Delhi NCR,Cyber City (Gurugram),110039,Independent House,1266,1037,3,3,3,2,0,1,2,2,Semi-Furnished,New,28.490505,77.093335,8,1,1,0,1,1,1,1,1,0,0,0,1,24270000
Pune,Magarpatta,411037,Apartment,2042,1656,3,3,3,0,6,22,8,1,Unfurnished,Good,18.520048,73.928391,10,1,1,0,1,1,0,1,1,1,1,1,1,20870000
Bengaluru,Bellandur,560026,Independent House,1350,1141,2,2,2,3,0,3,0,1,Semi-Furnished,New,12.932966,77.683791,5,1,0,1,0,0,0,0,1,1,0,0,1,17330000
Hyderabad,Miyapur,500011,Apartment,1364,1189,3,3,3,2,5,14,2,1,Semi-Furnished,New,17.492994,78.354791,9,1,1,1,1,0,1,1,1,0,1,1,0,9750000
Pune,Viman Nagar,411008,Villa,719,586,2,2,2,3,0,3,2,2,Unfurnished,Average,18.567293,73.900823,4,0,0,0,1,1,1,0,0,0,0,1,0,9830000
Nagpur,Besha,440029,Independent House,1390,1217,3,3,3,3,0,2,8,1,Semi-Furnished,Good,21.075175,79.086823,6,0,1,0,0,1,0,0,1,1,0,1,1,8800000
Pune,Baner,411038,Apartment,1182,992,2,2,2,3,6,35,12,1,Unfurnished,Average,18.549044,73.788663,7,1,1,1,0,0,0,0,1,1,1,1,0,9880000
Hyderabad,Kukatpally,500020,Apartment,1144,980,3,3,3,2,5,14,1,1,Semi-Furnished,New,17.484079,78.403058,10,0,1,1,1,1,1,1,1,1,1,0,1,9910000
Pune,Kothrud,411037,Villa,1643,1347,3,3,2,2,0,2,2,1,Semi-Furnished,New,18.51535,73.818691,5,1,0,0,1,1,1,0,1,0,0,0,0,26860000
Delhi NCR,Rohini (Delhi),110014,Independent House,1519,1203,3,3,2,1,0,2,3,1,Unfurnished,Good,28.71506,77.106207,5,1,0,0,1,0,0,0,1,0,1,1,0,16040000
Delhi NCR,Golf Course Road (Gurugram),110024,Apartment,2708,2331,4,4,3,1,5,10,8,0,Semi-Furnished,Average,28.46132,77.099488,5,1,1,0,0,0,0,0,1,0,0,1,1,44460000
Pune,Magarpatta,411025,Apartment,1092,899,3,3,3,0,18,28,3,2,Semi-Furnished,Good,18.511244,73.926208,5,1,1,1,1,0,0,0,0,1,0,0,0,11490000
Nagpur,Dharampeth,440024,Apartment,578,494,1,1,1,2,2,10,1,1,Fully Furnished,New,21.130892,79.05174,6,0,0,1,1,1,0,1,0,1,0,1,0,6320000
Pune,Aundh,411029,Apartment,643,560,1,1,2,1,6,7,18,1,Semi-Furnished,Needs Renovation,18.559465,73.800558,8,1,1,1,1,0,0,0,1,1,0,1,1,5430000
Nagpur,Dharampeth,440008,Apartment,1958,1538,4,4,4,2,4,14,1,1,Semi-Furnished,Good,21.149556,79.068126,6,1,0,1,0,1,0,0,1,1,0,1,0,17690000
Delhi NCR,Indirapuram (Ghaziabad),110028,Independent House,1109,972,3,3,4,0,0,1,2,1,Unfurnished,New,28.642143,77.368412,7,1,1,0,0,0,1,1,1,0,1,1,0,9510000
Delhi NCR,Rohini (Delhi),110031,Independent House,1733,1358,3,3,4,1,0,2,8,2,Semi-Furnished,Good,28.716617,77.111264,5,1,0,1,0,1,0,0,1,0,0,0,1,17910000
Mumbai,Thane West,400026,Apartment,1453,1170,3,3,3,0,4,4,3,1,Semi-Furnished,Good,19.226801,72.975095,9,1,1,1,0,0,1,1,1,1,0,1,1,23250000
Bengaluru,JP Nagar,560026,Independent House,1171,971,2,2,1,3,0,2,3,1,Unfurnished,Needs Renovation,12.91961,77.588142,7,1,1,0,0,1,0,0,1,0,1,1,1,11360000
Pune,Kalyani Nagar,411033,Apartment,727,625,1,1,1,2,5,10,2,1,Fully Furnished,Average,18.549879,73.89929,5,1,1,1,0,0,0,0,0,1,1,0,0,9940000
Kolkata,New Town (Action Area 1),700042,Apartment,2190,1918,4,4,4,2,6,18,1,1,Semi-Furnished,Good,22.584676,88.470854,10,1,1,1,0,1,1,1,1,1,0,1,1,18820000
Pune,Wakad,411008,Apartment,847,738,3,3,3,1,12,18,0,1,Fully Furnished,New,18.610976,73.777779,6,1,1,1,0,1,0,0,0,1,0,0,1,9080000
Delhi NCR,Sector 150 (Noida),110029,Villa,1536,1322,3,3,2,2,0,1,3,2,Semi-Furnished,Good,28.455025,77.48784,4,0,0,0,0,0,1,0,1,0,1,1,0,20510000
Chennai,OMR (Thoraipakkam),600024,Apartment,710,554,2,2,1,0,6,7,0,1,Semi-Furnished,Good,12.947698,80.235355,5,1,1,0,0,0,0,0,1,1,1,0,0,5910000
Delhi NCR,Dwarka (Delhi),110034,Apartment,1216,986,3,3,3,2,10,35,1,1,Semi-Furnished,New,28.606085,77.05432,5,1,0,0,0,0,0,1,0,1,1,1,0,16340000
Kolkata,New Town (Action Area 1),700037,Apartment,721,628,2,2,3,3,13,28,5,1,Semi-Furnished,Needs Renovation,22.591915,88.475476,7,1,1,1,0,0,1,0,1,1,0,1,0,4740000
Pune,Wakad,411021,Apartment,1715,1450,3,3,3,3,2,10,0,2,Semi-Furnished,Good,18.605019,73.776557,6,1,0,1,0,1,0,1,0,1,0,0,1,16090000
Pune,Aundh,411040,Apartment,1574,1355,4,4,4,1,7,35,5,1,Unfurnished,Good,18.561034,73.817181,8,1,1,1,0,0,1,1,0,1,0,1,1,18850000
Bengaluru,Bellandur,560016,Independent House,1526,1253,3,3,3,0,0,3,0,1,Semi-Furnished,Good,12.92345,77.667962,4,1,0,0,0,0,1,0,1,0,1,0,0,18080000
Bengaluru,Hebbal,560021,Villa,1477,1169,3,3,2,2,0,1,0,1,Semi-Furnished,New,13.030554,77.595114,2,1,0,1,0,0,0,0,0,0,0,0,0,20790000
Pune,Aundh,411015,Apartment,1141,988,2,2,2,3,14,28,25,1,Unfurnished,Average,18.560244,73.820322,6,1,0,1,0,0,1,0,1,1,0,1,0,10550000
Delhi NCR,Rohini (Delhi),110019,Apartment,2069,1641,4,4,4,3,15,18,1,2,Semi-Furnished,New,28.701932,77.093313,7,1,1,1,0,0,1,1,0,0,1,0,1,22450000
Bengaluru,HSR Layout,560003,Apartment,715,615,2,2,2,2,17,22,1,2,Semi-Furnished,New,12.923128,77.645527,9,1,1,0,0,1,0,1,1,1,1,1,1,10740000
Pune,Wakad,411046,Independent House,570,468,2,2,1,1,0,3,1,1,Semi-Furnished,Average,18.589116,73.775897,5,1,0,1,0,1,0,0,0,0,1,0,1,5720000
Pune,Magarpatta,411029,Apartment,924,765,2,2,3,3,31,35,3,1,Semi-Furnished,New,18.520319,73.940286,7,0,1,1,0,1,1,0,0,1,0,1,1,11120000
Delhi NCR,Sohna Road (Gurugram),110002,Apartment,1417,1156,3,3,2,3,4,28,0,0,Unfurnished,New,28.396541,77.061137,11,1,1,1,1,0,1,1,1,1,1,1,1,12850000
